Gene_ID	WT.0h.rep1	WT.0h.rep2	WT.0h.rep3	WT.3h.rep1	WT.3h.rep2	WT.3h.rep3	WT.24h.rep1	WT.24h.rep2	WT.24h.rep3
AT5G10860	164.5884106	162.8590708	153.5985349	182.4489373	196.5400833	193.2808781	275.5890545	528.635034	524.1878718
AT5G11110	17.48918318	16.59515448	14.37764698	13.92430782	15.28055441	13.43243759	116.1785799	84.39389382	89.75512168
AT5G11140	0.054114223	0	0.111490113	0.429260054	0.222613715	0.285243327	0.618890338	0.766952849	0.481010499
AT5G11150	11.98467389	9.649650457	9.759103937	11.46854463	10.7604109	11.27083378	77.49250331	78.18814404	76.61847592
AT5G11190	3.734695165	3.305558383	3.789825566	4.421701306	3.955577902	3.40833605	6.780719913	6.056813104	6.881624722
AT5G11200	103.5785028	104.8491768	103.880613	99.56890809	101.7149191	98.15805624	177.3668322	174.0664092	176.4902421
AT5G11210	0.385069648	0.175654957	0.320390894	0.513988075	0.335095901	0.49963169	1.355058983	1.315405852	1.521247562
AT5G11240	15.25440818	17.7596401	16.74824823	13.91387888	17.32670504	14.51715803	34.46557659	28.55840423	27.15747248
AT5G11242	0.846122939	0.514627902	0.581081621	5.593211843	2.030442753	0.89200549	1.466195243	1.865418289	2.507005806
AT5G11530	9.800740586	10.62507997	11.591394	12.59661161	13.01888396	14.9585633	18.61317694	20.10472993	21.670851
AT5G11590	5.010322962	3.641982076	2.517716285	5.089208138	4.356868414	4.852584549	13.6795786	11.04608758	7.322048704
AT5G11600	14.44006961	14.8826675	12.94603497	14.70913792	14.69874173	13.56051651	28.28461889	26.54254106	27.69584044
AT5G11610	0.611365676	1.051174709	0.896240071	3.264185253	2.418288993	2.528494039	3.129300441	4.865615598	3.785436145
AT5G11740	121.1063237	113.7855232	124.7043868	441.768532	360.7489154	403.4441336	537.8900317	282.9642127	273.3234389
AT5G11800	7.54477872	7.741175879	8.902230595	12.60909741	11.58150731	11.23460006	13.19803428	15.18822513	13.8638791
AT5G11890	22.05246324	21.26547161	23.3319044	15.85465643	18.15669528	17.22096152	45.823394	65.65549698	73.37561519
AT5G12010	28.51893442	26.40160818	22.1351557	24.45404247	24.77005245	24.4506311	51.91013112	49.65359247	49.62187203
AT5G12030	0.411869367	0.429440063	0.909175325	0.875128384	0.605120613	0.682320148	1.590539239	1.445442354	1.627121934
AT5G12140	227.149332	204.8606138	191.3613287	235.4542621	205.4061789	217.8890427	552.4634987	477.7136051	497.5674543
AT5G12220	8.930977763	10.72587624	10.23969207	9.455981285	10.66394908	9.149307971	26.2828862	21.04856172	22.54991664
AT5G12235	0.426071759	1.166151896	0.17556489	1.18293216	0.876381578	0.539011528	1.24036747	1.690822489	0.925776273
AT5G12270	0.144154279	0.460306068	0.371246591	1.036297861	0.741272751	1.101791966	0.674449812	0.987487301	0.854239015
AT5G13200	11.78476017	11.04302773	11.70112375	10.3126278	12.01044386	15.11813044	54.87862491	51.38157423	51.88537932
AT5G13205	0.560895056	0.616390482	0.722248342	0.783681659	1.494563188	1.437959886	2.836300854	2.926854846	3.273428799
AT5G13210	3.408170215	3.285674419	3.239421846	4.651037769	6.648870281	5.982133861	21.80888491	36.16952061	40.01100548
AT5G13320	2.457062617	3.669794081	3.837490536	4.008148143	4.299891422	5.493945484	8.28190376	11.60786115	7.691086668
AT5G13370	32.82398605	36.60327584	37.70031085	39.73703846	48.08824333	44.8604916	75.41548312	59.68684853	79.49698696
AT5G13475	0.009061558	0.008267115	0	0.026955238	0.009319301	0.009552937	0.131898689	0.162675605	0.116344759
AT5G13485	0	0	0	0.148121903	0	0	0.186376459	0.112916182	0.029507393
AT5G13590	14.78777476	15.04642775	15.84019505	22.94573077	24.84557597	24.88513797	24.14333153	27.18575054	33.18531274
AT5G13655	0	0	0	1.775891841	2.291206685	1.842076432	0	0.206371432	0.215716923
AT5G13750	22.62318089	20.96767134	20.11673717	17.9972728	20.90508948	18.81894768	67.96917842	60.31597745	66.32102675
AT5G13820	6.9902398	6.054271928	6.067961523	7.023659699	7.323263557	6.386725131	14.92317112	15.51681888	17.25047322
AT5G14140	6.399766232	6.886657017	6.339072227	8.705071522	7.931911429	7.352287674	11.94282671	13.76048816	12.39828326
AT5G14270	10.24591121	10.95231135	10.43155278	14.86664297	14.01466508	15.69820082	46.33929605	54.45516653	53.14328011
AT5G14285	7.12850828	5.853185479	6.804827626	9.660071003	9.384024276	9.919885228	14.82307279	16.97325652	13.94005426
AT5G14380	0.200950785	0.458332691	0.36226192	0.348695879	0.413333112	0.264809632	0.522323184	1.091750823	0.446552825
AT5G14550	37.34828147	36.09761757	36.9593326	49.6928517	47.4561931	51.09317595	106.8392863	123.2670101	115.9591252
AT5G14570	54.92751759	60.26273941	61.90929068	314.5164846	296.091482	282.7665158	369.3325167	436.6493951	381.1055689
AT5G14810	0.434272304	0.286143641	0.173973298	0.621988039	0.620311926	0.381517922	0.301009679	0.478712643	0.762500655
AT5G14920	18.74583394	14.89636356	16.31104261	25.31628911	20.82991285	22.28404897	49.11724682	49.62343757	44.37249555
AT5G14940	4.062273212	2.825921513	4.289314821	9.113323249	10.20954525	10.67962737	11.56199677	15.88082688	12.51267912
AT5G14960	1.242180485	0.72403766	0.995256819	1.265910446	1.490431382	0.618393877	3.910373909	4.270900688	4.702858409
AT5G15130	2.429805977	2.730140334	2.713814411	11.76752228	12.86285412	12.88872463	4.148414811	4.881635357	4.82482953
AT5G15140	0.029519647	0.026931608	0.060818554	0.029270506	0	0.062240808	0.214841806	0.111567354	0.145774576
AT5G15190	6.47983745	8.608321271	4.742848016	34.94379009	40.33563009	39.00985235	28.36678289	22.01958312	23.91494987
AT5G15260	9.627805328	9.570699279	10.23326796	19.3690077	18.11487769	18.65702421	21.40880904	22.9262837	22.5629029
AT5G15300	1.24634154	1.185458652	0.983414578	1.288410781	1.445425047	1.14619135	2.150519584	1.778949159	2.304742975
AT5G15400	23.33772156	21.72230882	23.05423454	25.32955861	26.20036272	27.48655975	39.75248329	42.50125228	41.02541146
AT5G15640	14.99684012	14.34645642	13.83723261	16.31450357	14.78538622	14.90013883	49.30073884	45.49138572	48.80350966
AT5G15650	114.7651693	105.366949	105.42079	112.3762948	103.7970711	97.31584196	488.1011904	402.3899053	369.3794795
AT5G15700	4.755079737	5.318140804	4.798923377	3.410558477	3.698778639	3.231687486	13.89052915	11.61988264	11.4428296
AT5G15750	43.48145973	42.57781462	41.29249093	42.07807628	41.81584534	36.19763668	99.59850998	84.14268288	96.46965075
AT5G15840	0.461451453	0.210497596	0.347377111	0.334368478	0.200782496	0.29936892	0.775017568	0.553391628	0.578451864
AT5G15960	39.56330694	35.40937941	43.85098456	56.91987019	60.06723561	49.76006178	1164.83747	845.4642738	1169.266702
AT5G15970	266.6046889	248.912479	267.4401043	594.3003854	571.2188517	596.4812959	4766.399769	4813.620578	5309.744703
AT5G16010	78.45411233	78.09781268	78.58128367	109.6445071	113.5834076	121.6777404	356.0530515	382.7376447	396.6290585
AT5G16040	15.90606343	15.33240628	12.04907822	18.6075595	14.97049662	13.31325098	51.95142823	46.08878489	43.19328669
AT5G16360	4.545594769	4.147074481	4.214326266	11.23051616	10.90807201	11.70068126	10.90934878	12.99218127	16.3490124
AT5G16380	6.088826928	5.084969559	4.921362753	7.570018483	5.539475071	6.073365898	23.86140129	23.49907536	26.50608064
AT5G02535	0.276040108	0.755517558	0.284359091	1.368551834	0.283891692	0.87302665	1.4349996	1.304091813	1.908406311
AT5G16550	28.55137292	31.88592471	29.18452794	33.51741709	34.90033136	35.82180777	45.97270146	57.41463813	55.96137224
AT5G02575	4.115853194	4.081531637	4.792921507	4.435995599	3.680802626	3.018464554	6.325874097	3.719809475	13.4321721
AT5G16820	7.701628985	6.767049365	6.815554947	11.14742719	10.71153892	10.81660309	13.32777317	14.45619546	16.28499478
AT5G02595	0.391172414	0.475836854	0.134320375	1.810064536	1.340995931	1.786999273	0.94897461	0.985605069	0.901458257
AT5G16840	48.74904988	49.66586687	45.86683797	48.16665919	46.5450332	47.75736148	91.68932326	89.51528827	92.29186971
AT5G02605	0.415164322	0.505021515	0.285117382	1.097761044	0.996270577	0.948300947	3.381241723	4.903385217	5.740486184
AT5G16910	13.21312801	13.59047566	13.82512078	25.94027518	26.59688607	30.1930283	33.42130327	38.46668119	35.51706051
AT5G16930	7.87336225	8.396582901	6.917249423	6.381672049	6.486672837	6.581444392	20.54297732	15.85137346	16.78108227
AT5G17030	0.899736921	1.055385518	0.860648444	1.593112971	0.892281256	1.050154657	27.52924557	21.55667804	20.05742629
AT5G17040	6.45187798	6.568691997	4.751956366	7.046439136	6.218677349	6.407438834	17.88811032	16.66856476	14.49897572
AT5G17190	44.75537621	38.37697763	37.25642759	49.61061798	45.44304976	48.05505415	146.3751097	128.8177472	122.4380866
AT5G17210	7.494231748	6.285812232	7.05599111	7.07141783	7.002955617	6.456420689	16.96597353	13.32441635	14.80327238
AT5G02645	0.21668284	0.395371749	0.223212982	1.074270333	0.55711522	0.571082151	1.239072723	0.921304112	1.92605039
AT5G02675	0	0	1.137436364	0	0	0.582017766	2.295999359	2.608183626	3.816812622
AT5G17270	9.224850549	9.914464072	9.724223043	9.314409926	8.918951645	8.382019841	16.51713825	15.45994866	17.16057791
AT5G17360	0.904497434	1.23779783	0.970579323	0.971602231	1.821689898	1.589242412	1.645716316	1.887286975	2.940517744
AT5G17450	5.94636399	4.767455704	3.378343979	6.7538033	5.337163807	6.002866574	9.816991706	9.840821721	8.400016985
AT5G17460	7.376564916	6.749584123	6.150406218	43.00641336	43.58275906	49.73813688	880.3439611	847.0858564	999.7053441
AT5G17490	2.436194539	2.30648112	3.361935471	2.119376463	2.529125453	2.422926043	5.854391635	6.862133431	8.398629824
AT5G17540	0.654290156	0.502675695	0.567586029	4.02919096	4.533224733	3.594065915	2.434642984	3.188664574	3.503116865
AT5G17760	17.3798799	17.14780836	12.72366492	15.70834867	15.23828048	14.15348943	64.91975987	47.76533765	43.39502054
AT5G17847	0	0	0	0.398895728	0.827467257	1.272317908	0.836526898	1.140322144	0.397320472
AT5G17850	3.324593629	2.306002692	2.955637626	13.20871704	14.89441062	17.52437873	28.71812626	28.63714666	25.81833409
AT5G18130	14.76256408	19.3212505	22.50409483	22.93833754	26.39149015	30.72390478	35.65657461	39.93014065	43.50494839
AT5G18270	8.309753178	8.112203067	7.028010233	13.24110138	13.43435625	13.05532936	18.11979806	20.65226422	18.5218179
AT5G18400	30.26928052	29.2881529	28.67618946	37.17409088	42.36638321	35.85514785	115.1864971	117.5469059	133.3278025
AT5G18525	5.690817769	6.474174956	5.791446821	5.555076307	5.306839013	5.750732363	16.09482506	19.29779258	19.54071748
AT5G18540	2.504695847	2.084656972	1.810652299	2.309271884	2.621130405	2.269918571	14.34562174	16.56605167	18.92200901
AT5G18590	11.93823387	10.94312539	12.43379729	14.09667977	14.73723388	15.0868466	20.28243846	23.52059237	21.386971
AT5G19025	5.673326013	5.456800263	5.210036905	5.538227726	5.201473202	5.331874623	9.373709249	11.01183968	8.12250996
AT5G19140	147.753081	175.2391011	206.4526765	310.1887032	325.4696807	358.9506823	321.2008108	473.8678238	388.4690861
AT5G19160	1.354195876	1.151710387	1.087632649	1.911735565	1.416319453	1.572812275	2.123875568	2.190366683	2.198881499
AT5G19420	5.704400329	5.722508865	6.536153304	7.717433984	7.954785367	8.61288704	10.4921396	10.77968245	9.656441968
AT5G19530	27.12512918	26.5326013	29.01367584	43.63430344	43.9364634	50.16396381	49.98161953	74.83658051	61.19109883
AT5G19540	63.98996311	64.69261943	60.01840687	60.65360392	61.35495873	61.42194889	109.2419774	103.232054	108.7970296
AT5G03085	3.638432713	6.988305091	2.564478297	7.974970686	6.302186045	3.835733324	10.95047665	12.30369722	11.34782456
AT5G19770	95.28274859	89.72553194	90.55997293	101.9194834	97.88423642	105.352328	195.3844017	201.2285379	176.702211
AT5G19780	91.10874346	88.09504509	91.96236905	95.2253743	90.28202373	94.78911372	225.9785774	240.7617236	221.6606272
AT5G19875	47.73633486	37.12632548	30.33267229	28.07201441	26.68581904	29.24824801	103.5384884	73.01488916	78.04850458
AT5G20000	19.08435326	18.12455143	18.88385562	23.05826552	22.60550965	20.82142576	33.02997516	38.93703775	40.5572854
AT5G20160	69.86545719	71.77531799	69.24511759	65.08557562	64.78520755	64.53575995	185.3556439	151.5049009	168.1953714
AT5G20230	5.877431156	6.116818889	3.94667517	215.9749307	247.8288731	244.2199281	30.23707881	52.73607255	54.13524767
AT5G20480	1.000308835	1.033558313	1.142191091	3.286304218	2.875573626	3.354238944	3.972142877	5.329271439	5.32064338
AT5G03175	0.319778857	0.375098506	0.517653697	0.634159934	0.375856606	0.144479762	0.997425778	0.776944841	0.767010384
AT5G20570	58.80009714	58.97900802	56.84374843	68.29719748	60.30078851	60.57980632	108.1435406	105.012413	105.2583783
AT5G20630	528.5828492	522.4943571	456.0499195	438.8695916	370.4775313	366.1965712	1086.98828	1118.536108	1154.748098
AT5G20730	16.81452975	18.91907792	18.04499676	18.3213024	18.94259627	19.96063548	44.99578528	43.61269072	42.8584358
AT5G20830	21.29583497	22.22430125	27.23192386	26.93027924	21.14238803	32.44991165	956.1041079	1055.346415	1227.51808
AT5G20890	100.6735978	96.85139056	101.631018	97.91809112	95.67842435	97.78056204	181.3642457	161.0099843	164.9676754
AT5G20910	9.021777558	8.564504444	8.163354955	13.70052204	10.99196618	10.71058537	34.3509912	37.78332853	44.99304321
AT5G21900	3.841210685	2.598534039	2.853327274	4.586095753	4.97167827	4.159697974	6.058501834	6.641543925	7.174575417
AT5G22100	16.49474412	17.94994398	17.315841	17.36042561	16.13728316	15.06818522	54.10132093	46.16116184	51.35788505
AT5G22350	19.87288384	18.51726458	18.26452376	22.67027225	23.90100126	22.91153605	43.03748709	39.35611819	44.62662443
AT5G22480	19.16223794	16.14114666	16.98157396	17.59499398	18.97838218	18.23655668	37.33524907	36.2111402	36.63246521
AT5G22530	0.196078868	0.238517718	0	0.129615992	0.403312126	0.413423199	1.291138179	1.729153477	2.001114066
AT5G22540	0.133321876	0.304083282	0.034334945	0.165245822	0.205671052	0.316240867	2.252497766	2.613879082	3.160190577
AT5G23220	6.931407808	5.830961763	5.610234695	7.899380889	8.054349544	5.693981271	69.11794429	77.52707069	65.92384006
AT5G23240	0.03029512	0	0	0	0.062313646	0.063875855	0.125991792	0.400743684	0.089762418
AT5G23360	8.066930518	6.375271595	5.928183189	7.540314104	8.930501816	9.262726315	11.80621057	13.30225297	14.31061796
AT5G23390	11.38845251	11.27611111	9.946411421	13.57723952	11.9865844	11.78516562	19.60235783	20.17135717	20.61458997
AT5G23575	17.56499581	17.77550143	16.04726462	19.74955224	17.92366191	18.27668995	158.4719575	170.5825561	162.8543517
AT5G23720	7.801494329	7.1175236	7.522264061	7.967720298	7.846882447	7.089557363	13.23754772	14.50670792	12.51308624
AT5G23790	0.161542538	0.07368991	0.249616385	0.120134356	0.124603046	0.085151237	0.671825493	0.305269119	0.438753113
AT5G23850	8.396635863	8.560430749	8.228352817	6.870548956	6.53227281	7.761316196	26.61528418	18.64059285	17.39368454
AT5G23950	2.8189029	1.981523641	2.189792893	2.336896702	2.376297332	2.338436476	41.41590296	49.60147468	57.50709668
AT5G23955	0.855047284	1.108073558	1.060982581	2.427879112	2.228398294	2.222804419	1.767889415	2.533859427	2.543044438
AT5G24140	0.908034374	0.652698803	0.566908898	1.064074448	0.962161026	0.406116321	2.975303518	3.717837148	2.636092826
AT5G24270	1.550874194	1.522096199	1.609715805	1.479535594	0.978741835	1.003278984	4.507529646	3.952015253	3.782865099
AT5G24300	80.48470019	80.16177016	82.79021285	76.762646	78.93888984	78.23564717	197.0443492	184.2072635	169.9334604
AT5G24340	7.969754521	8.048570243	6.596424116	7.788293028	7.154121038	7.722004028	14.34515534	16.95400392	17.60801592
AT5G24352	2.297015717	3.880800573	2.453879107	6.073677909	4.549713409	5.650342972	7.96071909	6.912969323	7.982233423
AT5G24470	0.959309331	0.790507737	1.466390828	231.5436281	240.7611461	260.5315593	201.7638531	262.5372443	240.0426915
AT5G24510	0.349229746	0.764669184	0.575607097	2.908771273	2.729639632	3.092605844	1.161905463	0.923921844	1.034744433
AT5G24570	33.29581124	35.19508343	33.11651007	37.11318796	38.8479401	45.63173807	100.9884143	172.5948204	221.4595748
AT5G24600	1.473797615	1.589057584	0.690096934	1.461358963	1.240132726	1.082893641	2.368119821	2.194285984	1.808457812
AT5G24860	0.33992712	0.051687519	0.175085729	0.224705454	0.233063922	0.059726714	0.353423482	1.124138532	0.895272331
AT5G24920	1.768393247	1.923615697	1.191103086	3.506936495	3.637385557	3.585168417	4.950090362	3.534550288	4.903757389
AT5G25040	11.97763561	10.96884916	9.889542699	9.384491912	9.058275397	8.760230762	21.91667626	17.49986522	17.46493903
AT5G25045	0.058652283	0.032106081	0.036251928	0.348943596	0.217154043	0.309164049	1.024480727	0.554180065	1.14696649
AT5G25110	3.204527358	3.03186158	3.423364792	9.355917991	6.103103267	7.006841675	166.6496459	122.7668603	117.6593361
AT5G25210	4.105018323	3.19029094	3.08018656	15.37696287	16.36591246	16.82963483	5.743361679	16.71173282	14.61549565
AT5G25250	2.272133988	2.321683845	2.715106417	5.286940231	4.175014303	6.323709672	16.6624145	15.34275818	16.72573063
AT5G25360	32.20830952	28.27095495	28.55500335	28.7740619	25.18752571	24.20010443	59.76914873	60.90168134	57.5930796
AT5G25390	0.485005049	0.442483804	0.499621581	0.769458676	0.44892032	0.56243586	10.3373616	4.399298886	5.125434093
AT5G25500	1.328278709	1.409100208	1.718341364	2.511618461	2.414431246	2.865744621	3.853998925	3.152176211	3.386447525
AT5G25530	0.032193263	0.08811247	0	0	0.132435826	0.033939001	0.301243092	0.547524404	0.317954969
AT5G25755	0.597749679	1.487301581	0.895656697	0.484940252	1.341276768	0.572876126	2.259936542	1.540330435	1.502745074
AT5G25760	28.54774711	25.85515332	26.24765478	28.82241469	27.91582673	29.49278806	54.55069019	56.10887693	58.34161452
AT5G25790	0.71252458	0.812570372	0.733997837	1.20695624	1.06865408	1.314534406	1.111221658	1.711135573	2.169806195
AT5G25800	7.707755619	7.558830724	8.845259854	8.065914785	8.262662885	7.596359605	12.50358819	14.09100541	15.52260156
AT5G25840	24.9375086	26.97156398	25.14130603	42.38921041	43.25508782	42.37757229	59.26313101	71.59143375	66.11599921
AT5G26040	2.673517601	3.040553843	3.508633979	3.340927667	3.992514916	3.281808013	10.28095691	10.41580064	9.766176464
AT5G26340	5.088981275	5.064896003	4.786490933	26.68612422	27.26504612	26.69747077	56.65378419	75.28026684	89.29777615
AT5G26570	39.24783292	39.71797282	34.45107412	25.39874915	27.69903125	28.04256561	82.44275176	76.07920419	64.95547567
AT5G26690	0.253561272	0.462662218	0.957743649	0.502842498	0.521546952	0.356414789	4.218057455	6.548494915	7.2624229
AT5G26620	0.461293691	1.472979417	2.138380365	1.600901523	2.372072803	0.972616356	4.316478796	4.794421101	4.328144345
AT5G26770	6.674229589	6.735277089	5.500295951	10.0754151	10.31011171	9.850612507	32.26029756	23.55169278	26.85135551
AT5G26865	0.252738021	0.230580034	0.173569835	1.253024731	1.039707235	1.154587193	0.350363539	0.955204912	0.332820396
AT5G26920	10.80219399	18.17042662	6.444815063	16.11116667	16.34014591	19.85775968	23.91284329	22.17793054	23.96018192
AT5G26940	10.16606077	10.50015448	11.40278686	14.83336752	11.88418001	12.86568323	18.22609576	20.54564355	19.44051307
AT5G27280	10.57243254	13.28327106	10.51764498	13.71801945	14.725353	12.03740121	47.17222898	50.28966678	44.8699236
AT5G27520	11.33432816	12.29168951	12.22665971	13.18246275	14.03938007	13.79014348	36.9835666	44.35273579	49.67024385
AT5G27680	2.704700678	2.282836591	2.577618472	2.509774545	2.097380426	2.500664963	5.819667273	4.755791682	4.728312945
AT5G27730	11.86422159	12.27031775	12.03268694	14.8416146	13.62607094	13.1760588	16.03065276	23.91779863	25.62717046
AT5G27760	37.40910046	35.72311976	32.56728716	38.40304762	38.51697033	34.13739674	85.67395311	79.46865697	93.5454843
AT5G27771	0	0	0	0.294043137	0.304980789	0.156313343	0.616639828	0.14009672	0.146440974
AT5G27930	6.168934778	6.113535436	5.121561431	7.815084333	7.455954566	7.187108208	35.71709865	31.7518152	28.50930338
AT5G28030	6.551118856	5.527107741	4.929190987	4.561333979	4.963330015	4.243409311	9.031809115	9.876624755	10.14134169
AT5G28080	0.443896534	0.36816304	0.436488994	1.140388915	1.05830231	0.978477769	13.04845359	18.66412958	16.8190761
AT5G28085	0.012663626	0.023106768	0.026090536	0.062783735	0.013023826	0.053401337	0.118497771	0.095722503	0.137578758
AT5G28140	0	0.074093532	0	0	0.08352369	0.171235274	0.675505289	0.153470586	0.320840945
AT5G28150	16.93229334	18.01261745	16.64368279	16.24469322	16.25076651	15.70433244	62.55668989	53.91891839	55.27554077
AT5G28370	0.077513876	0	0.099812377	0	0.139507642	0.143005112	0.040295732	0.842254369	2.373240581
AT5G28626	4.59872452	3.167498496	3.827500066	7.821305856	7.266561052	7.898227014	16.97207038	18.24381589	18.79927411
AT5G28700	0	0.118069244	0	0	0.044365451	0.18191079	0.269107157	0.285317511	0.29823806
AT5G28830	9.95155957	12.40808808	9.681942347	12.46237514	11.52342186	10.68548243	17.78094958	20.51203049	18.49233323
AT5G28913	9.887586419	9.9592968	7.653894477	10.88089141	8.8756799	10.48401166	31.55355507	27.54104032	24.15953515
AT5G30495	10.39810002	11.69566065	11.24948499	12.09935049	11.81695921	12.11321148	32.43282901	39.11941363	40.51578276
AT5G35410	3.840466928	4.042807428	4.057647751	4.174212937	4.5573505	4.515883581	7.192424938	8.09477256	8.777427455
AT5G35425	0	0	0.060338046	0	0	0	0.243593611	0.276714741	0.34709486
AT5G35560	12.8601558	12.85008173	12.70699728	13.87931192	12.83006674	14.35068216	23.53979923	26.84793524	23.88182709
AT5G35600	0	0	0	0	0	0.044479407	0.087733309	0.358784284	0.250021175
AT5G35688	0.104207912	0	0	0.413313646	0.857375712	0.769011426	0.433381405	0.787692404	0.30876109
AT5G35690	18.66791994	19.12862202	18.02449405	20.72654351	22.48263835	21.52033371	32.46654221	39.46038473	41.52064123
AT5G35735	9.037138348	8.575732984	9.122676861	52.53644922	50.16996147	55.1876229	62.50346771	66.31135978	57.6723277
AT5G35980	31.73361455	33.42238053	36.7026654	32.97224851	36.19590951	36.2121897	55.17928815	58.6722475	58.84715877
AT5G36230	99.10469621	95.2541025	99.57595828	112.6979019	105.3227382	107.3651272	166.9455618	172.9002611	169.304976
AT5G37260	89.75810283	102.8079512	56.24158561	1085.701775	1211.645106	1187.758102	416.8925694	511.2029262	540.0533922
AT5G37270	0	0	0	0.082069456	0.17024446	0	0.430271012	0.078203911	0.163490721
AT5G37440	1.343449637	1.891029155	1.225772768	2.283619036	2.960704775	1.820957953	4.988534111	5.875358026	7.695733142
AT5G37500	3.419689986	3.043474532	3.019498901	3.044825382	3.416473873	3.163684524	18.57548702	21.35175004	20.33355376
AT5G37600	45.5883367	46.9581757	36.96381676	69.08532391	57.50558737	59.60184457	222.1437214	208.7335269	173.2254709
AT5G37750	0.955132643	0.980318795	0.901924234	1.381145869	1.923671004	2.265584496	4.179106196	3.797867384	4.402213331
AT5G37780	90.74879187	86.16263922	78.73298531	95.90638078	88.3117702	88.07391522	236.1167004	227.2016718	221.9520141
AT5G38096	0.10155683	0.185306329	0.104617435	0.855947487	1.357791184	0.374723767	0.527945058	0.575739947	0.952869352
AT5G38100	2.51813803	1.997711687	2.330864673	3.256806896	4.766665285	3.154847358	3.490823217	4.241324766	5.478663728
AT5G38120	0.956034989	0.827488606	0.858584464	1.531329988	1.739557405	1.473052051	2.217369244	2.663624468	1.864234413
AT5G38200	11.64812885	11.85228705	13.40662388	17.26732566	15.50421079	15.72201138	19.33362602	27.32855036	25.75296202
AT5G38240	1.462797102	2.176344883	1.645977948	1.651283011	2.106166116	3.107964777	3.439518555	3.317120962	3.689601298
AT5G38310	0.266678008	0.243297878	0.274714846	0.528854563	0.438821279	0.337366927	1.386330548	1.360651602	1.632974891
AT5G38344	0.754295644	0.688165218	0.3108111	0.860118914	1.473926051	1.073518235	1.215578149	1.06905201	1.527200565
AT5G38350	1.081157089	0.949837918	1.34061269	2.541113528	2.903318275	2.532855095	2.435513209	2.59168123	2.550852616
AT5G38450	0.40484088	0.092336942	0.33884623	0.652314126	0.546467284	0.400119479	0.868136277	1.099735349	0.974607165
AT5G38510	27.90170965	27.62459706	25.92743965	33.32953408	35.04709462	33.39047266	70.7195611	76.68801524	69.55367908
AT5G38710	1.154908008	1.145277382	1.086259982	1.767530709	1.962382435	1.746898028	5.92550004	8.35022543	6.248715004
AT5G38720	16.67366218	17.04207582	18.56515272	16.23945461	14.34066828	13.3827203	37.16739901	27.71748805	34.03963833
AT5G38890	14.58175971	15.12434223	15.93504599	15.99802003	14.02716129	9.995035874	28.82264153	21.84520978	26.94138433
AT5G39050	29.57816508	31.0060153	31.5455719	24.55411761	23.65959214	21.00292684	73.63654303	49.90042982	70.15076215
AT5G39070	0	0	0.072536647	0.209460851	0.724174194	0.296931723	0.219630875	0.266126742	0.139089121
AT5G39110	0.505066085	0.51838431	1.105610286	0.438202972	0.584361001	1.131465196	1.115878034	1.431645319	1.309417469
AT5G39240	2.977612967	3.104640458	1.577493712	9.869726602	9.099426819	6.995662727	12.1179835	17.92549022	12.43547944
AT5G39350	3.405023476	3.015798376	2.560321318	3.25306344	3.169580039	3.642070946	5.607494604	5.002016529	4.884872531
AT5G39410	7.014949485	5.872343192	5.361491467	6.207814772	5.611262336	5.592897471	67.10514213	62.55142091	58.25711425
AT5G39420	0.507188627	0.388686906	0.564271597	0.523024344	0.709396284	0.406365806	0.822628387	0.900934735	1.122065321
AT5G39570	320.7769507	313.6964343	304.5748668	305.0583042	298.6705686	306.5559497	795.6126545	750.0448177	717.4277139
AT5G39580	7.579796841	7.683625245	9.336823076	13.52053064	10.84755859	17.25003507	19.88949368	20.15920352	18.53711867
AT5G39590	70.97282115	73.34333981	73.05674819	78.39008614	84.54396756	77.94369959	120.6172867	127.6140667	129.9409538
AT5G39670	1.868005949	3.887785141	1.202688619	4.688483088	4.262526775	3.261656369	6.554832817	7.059992214	6.976125143
AT5G39680	0.550953061	0.792640444	0.502069706	1.155641157	1.220421287	1.206338172	1.057528492	1.361495283	0.899933303
AT5G39760	7.315519576	7.676845078	6.686861167	10.04631167	8.830515895	7.712216889	23.99630833	25.92855585	21.74323794
AT5G39785	5.007464413	4.01469954	4.577777514	11.7574266	14.08975575	13.23178737	9.060278174	7.107245908	7.90010518
AT5G40000	0.30689261	0.643969628	0.885195893	2.069256847	2.240914431	2.36180125	3.828928559	4.929482477	4.12217053
AT5G40010	1.060801792	0.814988996	0.488871251	1.965296383	1.952270785	2.207221761	23.30643137	26.48197288	23.54556598
AT5G40060	4.825078976	5.478902803	4.436030249	8.256872389	8.68406308	7.657439446	9.777078002	9.755297758	8.544525218
AT5G40170	10.97862332	12.80215866	14.8412861	33.95826696	38.9015658	43.3332188	25.03012298	32.41190734	29.88294606
AT5G40180	0.326387046	0.059554424	0.067244666	0.711991243	0.872743767	0.55053756	3.189850682	4.625835111	3.674839538
AT5G40390	51.20151767	51.39809609	44.0044505	31.62118856	38.43614457	39.82044523	166.2154615	189.430345	206.8680721
AT5G40405	2.459619694	1.86628082	1.254329167	3.163274947	2.078763942	3.183481504	4.152408039	4.095741758	2.862161694
AT5G40540	4.890679188	4.88140006	5.533263731	6.859624931	7.759630022	6.852479816	10.12625412	9.380217391	9.598577741
AT5G40550	2.871689976	2.775871714	2.711714231	3.457621866	2.461142731	2.739087565	5.615972083	5.426671387	3.916669004
